TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
4:56 AM,57.0,55.0,93,30.21,10.0,WSW,8.1,-,N/A,,Scattered Clouds,240,2015-03-23 11:56:00
5:56 AM,55.9,54.0,93,30.22,10.0,SW,8.1,-,N/A,,Scattered Clouds,230,2015-03-23 12:56:00
6:56 AM,57.0,54.0,89,30.24,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2015-03-23 13:56:00
7:56 AM,55.9,55.0,97,30.25,10.0,SSE,4.6,-,0.00,,Mostly Cloudy,160,2015-03-23 14:56:00
8:56 AM,59.0,55.0,87,30.27,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-03-23 15:56:00
9:56 AM,60.8,53.6,77,30.28,10.0,West,9.2,-,N/A,,Mostly Cloudy,270,2015-03-23 16:56:00
10:56 AM,62.1,50.0,65,30.30,10.0,WNW,9.2,-,N/A,,Mostly Cloudy,300,2015-03-23 17:56:00
11:56 AM,62.1,44.1,52,30.30,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,300,2015-03-23 18:56:00
12:56 PM,63.0,42.1,46,30.30,10.0,West,10.4,-,N/A,,Mostly Cloudy,280,2015-03-23 19:56:00
1:56 PM,63.0,42.1,46,30.29,10.0,West,12.7,-,N/A,,Mostly Cloudy,280,2015-03-23 20:56:00
2:56 PM,64.0,45.0,50,30.28,10.0,West,12.7,-,N/A,,Mostly Cloudy,270,2015-03-23 21:56:00
3:56 PM,63.0,44.1,50,30.27,10.0,West,16.1,-,N/A,,Mostly Cloudy,270,2015-03-23 22:56:00
4:56 PM,62.1,44.1,52,30.27,10.0,West,18.4,25.3,N/A,,Mostly Cloudy,260,2015-03-23 23:56:00
5:56 PM,60.1,46.0,60,30.27,10.0,West,18.4,-,N/A,,Mostly Cloudy,270,2015-03-24 00:56:00
6:56 PM,57.9,46.9,67,30.28,10.0,West,18.4,-,N/A,,Mostly Cloudy,270,2015-03-24 01:56:00
7:56 PM,57.0,48.0,72,30.28,10.0,West,19.6,-,N/A,,Mostly Cloudy,270,2015-03-24 02:56:00
8:56 PM,57.0,48.0,72,30.30,10.0,West,20.7,-,N/A,,Mostly Cloudy,270,2015-03-24 03:56:00
9:56 PM,57.0,51.1,81,30.31,10.0,West,11.5,-,N/A,,Mostly Cloudy,280,2015-03-24 04:56:00
10:56 PM,57.0,51.1,81,30.32,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,300,2015-03-24 05:56:00
11:56 PM,57.0,51.1,81,30.32,10.0,West,8.1,-,N/A,,Scattered Clouds,280,2015-03-24 06:56:00


12:56 AM,55.9,52.0,87,30.31,10.0,NW,4.6,-,N/A,,Scattered Clouds,320,2015-03-24 07:56:00
1:56 AM,55.9,52.0,87,30.30,10.0,NW,3.5,-,N/A,,Clear,310,2015-03-24 08:56:00
2:56 AM,54.0,51.1,90,30.30,10.0,SW,4.6,-,N/A,,Mostly Cloudy,230,2015-03-24 09:56:00
3:56 AM,54.0,51.1,90,30.29,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-03-24 10:56:00
4:56 AM,55.9,51.1,84,30.27,10.0,SW,4.6,-,N/A,,Mostly Cloudy,230,2015-03-24 11:56:00
5:56 AM,57.0,52.0,83,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-03-24 12:56:00
6:56 AM,57.0,52.0,83,30.28,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-03-24 13:56:00
7:56 AM,57.0,54.0,89,30.29,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2015-03-24 14:56:00
8:38 AM,59.0,55.4,88,30.29,10.0,West,6.9,-,N/A,,Mostly Cloudy,260,2015-03-24 15:38:00
8:56 AM,60.1,55.0,83,30.29,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2015-03-24 15:56:00
9:18 AM,60.8,55.4,82,30.30,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,290,2015-03-24 16:18:00
9:56 AM,61.0,55.9,83,30.31,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2015-03-24 16:56:00
10:43 AM,62.6,53.6,72,30.31,10.0,WNW,10.4,-,N/A,,Scattered Clouds,290,2015-03-24 17:43:00
10:56 AM,64.0,54.0,70,30.32,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2015-03-24 17:56:00
11:06 AM,62.6,53.6,72,30.32,10.0,West,10.4,-,N/A,,Mostly Cloudy,280,2015-03-24 18:06:00
11:56 AM,62.1,53.1,72,30.32,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,300,2015-03-24 18:56:00
12:56 PM,64.0,54.0,70,30.31,10.0,West,13.8,21.9,N/A,,Mostly Cloudy,280,2015-03-24 19:56:00
1:18 PM,64.4,53.6,68,30.30,10.0,WNW,16.1,19.6,N/A,,Mostly Cloudy,300,2015-03-24 20:18:00
1:56 PM,64.0,54.0,70,30.29,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,290,2015-03-24 20:56:00
2:56 PM,63.0,55.0,75,30.28,10.0,West,13.8,-,N/A,,Mostly Cloudy,280,2015-03-24 21:56:00
3:56 PM,64.0,55.0,73,30.26,10.0,West,13.8,-,N/A,,Mostly Cloudy,280,2015-03-24 22:56:00
4:56 PM,63.0,55.9,78,30.25,10.0,West,15.0,-,N/A,,Mostly Cloudy,280,2015-03-24 23:56:00
5:56 PM,62.1,54.0,75,30.24,10.0,West,13.8,-,N/A,,Mostly Cloudy,280,2015-03-25 00:56:00
6:56 PM,60.1,55.0,83,30.24,10.0,West,12.7,-,N/A,,Mostly Cloudy,260,2015-03-25 01:56:00
7:56 PM,60.1,55.9,86,30.24,10.0,West,25.3,-,N/A,,Mostly Cloudy,270,2015-03-25 02:56:00
8:56 PM,59.0,57.0,93,30.25,10.0,West,25.3,32.2,N/A,,Mostly Cloudy,280,2015-03-25 03:56:00
9:56 PM,57.9,55.9,93,30.25,10.0,West,24.2,-,N/A,,Mostly Cloudy,270,2015-03-25 04:56:00
10:56 PM,57.0,55.9,96,30.26,10.0,WNW,17.3,27.6,N/A,,Scattered Clouds,290,2015-03-25 05:56:00
11:56 PM,57.0,55.9,96,30.26,10.0,West,13.8,-,N/A,,Scattered Clouds,280,2015-03-25 06:56:00


12:56 AM,55.9,55.9,100,30.24,10.0,West,12.7,-,N/A,,Scattered Clouds,280,2015-03-25 07:56:00
1:56 AM,55.9,54.0,93,30.23,10.0,SW,5.8,-,N/A,,Partly Cloudy,230,2015-03-25 08:56:00
2:56 AM,55.9,55.0,97,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2015-03-25 09:56:00
3:56 AM,55.0,53.1,93,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2015-03-25 10:56:00
4:56 AM,53.1,53.1,100,30.21,10.0,West,4.6,-,N/A,,Clear,280,2015-03-25 11:56:00
5:56 AM,53.1,52.0,96,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2015-03-25 12:56:00
6:56 AM,53.1,52.0,96,30.21,10.0,South,3.5,-,N/A,,Partly Cloudy,190,2015-03-25 13:56:00
7:56 AM,55.0,54.0,96,30.22,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-25 14:56:00
8:56 AM,59.0,55.9,90,30.23,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-25 15:56:00
9:56 AM,61.0,55.0,81,30.25,10.0,ENE,3.5,-,N/A,,Partly Cloudy,70,2015-03-25 16:56:00
10:56 AM,62.1,55.9,80,30.25,10.0,ENE,4.6,-,N/A,,Partly Cloudy,70,2015-03-25 17:56:00
11:56 AM,64.0,55.9,75,30.25,10.0,ENE,4.6,-,N/A,,Partly Cloudy,70,2015-03-25 18:56:00
12:56 PM,66.9,55.9,68,30.23,10.0,East,4.6,-,N/A,,Partly Cloudy,80,2015-03-25 19:56:00
1:56 PM,71.1,53.1,53,30.21,10.0,WNW,13.8,-,N/A,,Partly Cloudy,290,2015-03-25 20:56:00
2:07 PM,69.8,53.6,56,30.20,10.0,WNW,16.1,-,N/A,,Partly Cloudy,290,2015-03-25 21:07:00
2:56 PM,70.0,51.1,51,30.19,10.0,West,13.8,-,N/A,,Partly Cloudy,280,2015-03-25 21:56:00
3:56 PM,69.1,53.1,57,30.17,10.0,WNW,17.3,-,N/A,,Scattered Clouds,290,2015-03-25 22:56:00
4:56 PM,64.9,54.0,68,30.17,10.0,WNW,19.6,-,N/A,,Scattered Clouds,290,2015-03-25 23:56:00
5:56 PM,63.0,53.1,70,30.16,10.0,West,25.3,-,N/A,,Scattered Clouds,280,2015-03-26 00:56:00
6:56 PM,60.1,55.9,86,30.17,10.0,West,25.3,-,N/A,,Scattered Clouds,270,2015-03-26 01:56:00
7:56 PM,57.9,55.0,90,30.16,10.0,West,21.9,-,N/A,,Partly Cloudy,280,2015-03-26 02:56:00
8:56 PM,57.9,55.0,90,30.17,10.0,West,20.7,-,N/A,,Partly Cloudy,280,2015-03-26 03:56:00
9:56 PM,57.0,55.0,93,30.17,10.0,WNW,11.5,-,N/A,,Partly Cloudy,300,2015-03-26 04:56:00
10:56 PM,57.0,54.0,89,30.18,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2015-03-26 05:56:00
11:56 PM,55.9,55.0,97,30.17,10.0,West,10.4,-,N/A,,Partly Cloudy,280,2015-03-26 06:56:00


12:56 AM,55.9,55.0,97,30.16,10.0,WNW,9.2,-,N/A,,Partly Cloudy,290,2015-03-26 07:56:00
1:56 AM,55.0,55.0,100,30.16,10.0,West,8.1,-,N/A,,Partly Cloudy,280,2015-03-26 08:56:00
2:56 AM,54.0,54.0,100,30.15,10.0,West,5.8,-,N/A,,Partly Cloudy,260,2015-03-26 09:56:00
3:56 AM,54.0,51.1,90,30.14,10.0,SW,3.5,-,N/A,,Partly Cloudy,220,2015-03-26 10:56:00
4:56 AM,53.1,50.0,89,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2015-03-26 11:56:00
5:56 AM,54.0,51.1,90,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2015-03-26 12:56:00
6:56 AM,54.0,51.1,90,30.14,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-26 13:56:00
7:56 AM,57.0,54.0,89,30.16,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-26 14:56:00
8:56 AM,61.0,57.0,87,30.17,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-26 15:56:00
9:56 AM,62.1,57.9,86,30.18,10.0,NE,3.5,-,N/A,,Partly Cloudy,40,2015-03-26 16:56:00
10:56 AM,64.0,59.0,84,30.17,10.0,NE,3.5,-,N/A,,Clear,40,2015-03-26 17:56:00
11:56 AM,66.0,60.1,81,30.15,10.0,NNE,4.6,-,N/A,,Clear,30,2015-03-26 18:56:00
12:56 PM,68.0,60.1,76,30.14,10.0,NNE,4.6,-,N/A,,Clear,20,2015-03-26 19:56:00
1:56 PM,71.1,57.0,61,30.11,10.0,NNE,4.6,-,N/A,,Clear,20,2015-03-26 20:56:00
2:56 PM,73.9,57.9,57,30.08,10.0,NNE,4.6,-,N/A,,Clear,20,2015-03-26 21:56:00
3:56 PM,75.9,57.9,54,30.06,10.0,North,3.5,-,N/A,,Clear,10,2015-03-26 22:56:00
4:56 PM,78.1,55.0,45,30.06,10.0,WNW,13.8,-,N/A,,Clear,300,2015-03-26 23:56:00
5:56 PM,73.9,55.0,52,30.05,10.0,West,13.8,-,N/A,,Clear,280,2015-03-27 00:56:00
6:56 PM,69.1,55.0,61,30.06,10.0,WNW,18.4,-,N/A,,Clear,290,2015-03-27 01:56:00
7:56 PM,66.0,54.0,65,30.06,10.0,West,17.3,-,N/A,,Clear,280,2015-03-27 02:56:00
8:56 PM,64.0,54.0,70,30.08,10.0,WNW,15.0,-,N/A,,Clear,290,2015-03-27 03:56:00
9:56 PM,64.0,54.0,70,30.09,10.0,WNW,12.7,-,N/A,,Clear,290,2015-03-27 04:56:00
10:56 PM,63.0,54.0,72,30.10,10.0,West,10.4,-,N/A,,Clear,280,2015-03-27 05:56:00
11:56 PM,57.0,55.9,96,30.11,10.0,West,10.4,-,N/A,,Partly Cloudy,280,2015-03-27 06:56:00


12:56 AM,55.9,55.9,100,30.11,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-03-27 07:56:00
1:56 AM,55.0,55.0,100,30.11,10.0,West,10.4,-,N/A,,Partly Cloudy,280,2015-03-27 08:56:00
2:56 AM,54.0,54.0,100,30.10,10.0,West,11.5,-,N/A,,Partly Cloudy,280,2015-03-27 09:56:00
3:56 AM,54.0,54.0,100,30.09,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2015-03-27 10:56:00
4:56 AM,53.1,53.1,100,30.09,10.0,WNW,12.7,-,N/A,,Partly Cloudy,300,2015-03-27 11:56:00
5:56 AM,53.1,53.1,100,30.10,10.0,WNW,12.7,-,N/A,,Partly Cloudy,300,2015-03-27 12:56:00
6:56 AM,52.0,52.0,100,30.11,10.0,WNW,15.0,-,N/A,,Partly Cloudy,290,2015-03-27 13:56:00
7:56 AM,53.1,53.1,100,30.13,10.0,WNW,16.1,-,N/A,,Partly Cloudy,290,2015-03-27 14:56:00
8:56 AM,55.0,54.0,96,30.14,10.0,WNW,15.0,-,N/A,,Partly Cloudy,290,2015-03-27 15:56:00
9:56 AM,57.0,54.0,89,30.17,10.0,WNW,16.1,-,N/A,,Partly Cloudy,300,2015-03-27 16:56:00
10:56 AM,59.0,55.0,87,30.17,10.0,WNW,16.1,-,N/A,,Partly Cloudy,290,2015-03-27 17:56:00
11:56 AM,60.1,55.0,83,30.18,10.0,WNW,21.9,-,N/A,,Partly Cloudy,290,2015-03-27 18:56:00
12:56 PM,61.0,55.0,81,30.17,10.0,WNW,19.6,-,N/A,,Partly Cloudy,290,2015-03-27 19:56:00
1:56 PM,62.1,55.0,78,30.16,10.0,West,21.9,27.6,N/A,,Partly Cloudy,280,2015-03-27 20:56:00
2:56 PM,62.1,55.0,78,30.16,10.0,West,20.7,-,N/A,,Scattered Clouds,270,2015-03-27 21:56:00
3:56 PM,61.0,54.0,78,30.14,10.0,West,21.9,-,N/A,,Partly Cloudy,270,2015-03-27 22:56:00
4:56 PM,60.1,55.0,83,30.14,10.0,West,28.8,-,N/A,,Partly Cloudy,260,2015-03-27 23:56:00
5:40 PM,57.2,55.4,94,30.14,10.0,West,23.0,33.4,N/A,,Mostly Cloudy,270,2015-03-28 00:40:00
5:56 PM,59.0,55.0,87,30.14,10.0,West,26.5,31.1,N/A,,Mostly Cloudy,270,2015-03-28 00:56:00
6:40 PM,57.2,55.4,94,30.14,10.0,West,25.3,34.5,N/A,,Scattered Clouds,270,2015-03-28 01:40:00
6:56 PM,57.0,55.0,93,30.15,10.0,West,24.2,-,N/A,,Mostly Cloudy,270,2015-03-28 01:56:00
7:56 PM,57.0,55.0,93,30.16,10.0,West,18.4,24.2,N/A,,Mostly Cloudy,270,2015-03-28 02:56:00
8:56 PM,57.9,55.0,90,30.17,10.0,West,17.3,24.2,N/A,,Mostly Cloudy,260,2015-03-28 03:56:00
9:56 PM,57.2,55.4,94,30.17,10.0,West,17.3,-,N/A,,Mostly Cloudy,260,2015-03-28 04:56:00
10:30 PM,57.2,55.4,94,30.17,10.0,West,13.8,-,N/A,,Scattered Clouds,260,2015-03-28 05:30:00
10:56 PM,57.0,55.0,93,30.18,10.0,West,16.1,-,N/A,,Partly Cloudy,270,2015-03-28 05:56:00
11:56 PM,57.0,55.0,93,30.18,10.0,West,16.1,-,N/A,,Partly Cloudy,260,2015-03-28 06:56:00


12:56 AM,55.9,55.0,97,30.17,10.0,West,13.8,-,N/A,,Partly Cloudy,280,2015-03-28 07:56:00
1:56 AM,55.9,55.0,97,30.17,10.0,West,15.0,-,N/A,,Partly Cloudy,270,2015-03-28 08:56:00
2:56 AM,55.0,55.0,100,30.16,10.0,West,12.7,-,N/A,,Partly Cloudy,270,2015-03-28 09:56:00
3:56 AM,55.0,55.0,100,30.15,10.0,West,19.6,-,N/A,,Partly Cloudy,270,2015-03-28 10:56:00
4:56 AM,54.0,53.1,97,30.14,10.0,West,9.2,-,N/A,,Partly Cloudy,280,2015-03-28 11:56:00
5:56 AM,53.1,52.0,96,30.15,10.0,WNW,4.6,-,N/A,,Partly Cloudy,290,2015-03-28 12:56:00
6:56 AM,53.1,52.0,96,30.16,10.0,WSW,3.5,-,N/A,,Partly Cloudy,240,2015-03-28 13:56:00
7:56 AM,54.0,53.1,97,30.18,10.0,SSW,3.5,-,N/A,,Scattered Clouds,200,2015-03-28 14:56:00
8:56 AM,57.9,53.1,84,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-03-28 15:56:00
9:56 AM,61.0,54.0,78,30.20,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-03-28 16:56:00
10:56 AM,62.1,54.0,75,30.20,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-03-28 17:56:00
11:56 AM,66.0,51.1,59,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-03-28 18:56:00
12:56 PM,70.0,45.0,41,30.16,10.0,NE,3.5,-,N/A,,Scattered Clouds,40,2015-03-28 19:56:00
1:56 PM,73.0,51.1,46,30.14,10.0,West,12.7,-,N/A,,Scattered Clouds,280,2015-03-28 20:56:00
2:56 PM,73.9,48.0,40,30.12,10.0,WNW,13.8,-,N/A,,Scattered Clouds,290,2015-03-28 21:56:00
3:56 PM,70.0,46.9,44,30.10,10.0,WNW,19.6,-,N/A,,Scattered Clouds,290,2015-03-28 22:56:00
4:56 PM,66.9,46.9,49,30.09,10.0,West,19.6,-,N/A,,Scattered Clouds,270,2015-03-28 23:56:00
5:56 PM,64.0,48.0,56,30.09,10.0,West,24.2,28.8,N/A,,Scattered Clouds,260,2015-03-29 00:56:00
6:56 PM,61.0,48.0,62,30.08,10.0,West,21.9,-,N/A,,Partly Cloudy,270,2015-03-29 01:56:00
7:56 PM,57.9,48.9,72,30.09,10.0,West,21.9,-,N/A,,Partly Cloudy,280,2015-03-29 02:56:00
8:56 PM,57.0,52.0,83,30.11,10.0,West,25.3,-,N/A,,Partly Cloudy,270,2015-03-29 03:56:00
9:56 PM,55.0,52.0,89,30.12,10.0,West,20.7,-,N/A,,Partly Cloudy,280,2015-03-29 04:56:00
10:56 PM,55.0,52.0,89,30.11,9.0,WNW,17.3,-,N/A,,Clear,290,2015-03-29 05:56:00
11:56 PM,55.0,51.1,86,30.12,9.0,WNW,8.1,-,N/A,,Clear,300,2015-03-29 06:56:00


12:56 AM,53.6,51.8,94,30.12,9.0,West,4.6,-,N/A,,Clear,260,2015-03-29 07:56:00
1:56 AM,53.1,51.1,93,30.12,9.0,WNW,9.2,-,N/A,,Clear,290,2015-03-29 08:56:00
2:56 AM,53.1,52.0,96,30.12,9.0,WNW,11.5,-,N/A,,Clear,290,2015-03-29 09:56:00
3:56 AM,53.1,51.1,93,30.11,9.0,WNW,12.7,-,N/A,,Clear,290,2015-03-29 10:56:00
4:56 AM,53.1,52.0,96,30.11,8.0,West,12.7,-,N/A,,Partly Cloudy,280,2015-03-29 11:56:00
5:56 AM,52.0,50.0,93,30.11,8.0,West,6.9,-,N/A,,Partly Cloudy,270,2015-03-29 12:56:00
6:56 AM,50.0,48.9,96,30.11,10.0,WSW,3.5,-,N/A,,Partly Cloudy,250,2015-03-29 13:56:00
7:56 AM,53.1,50.0,89,30.12,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-29 14:56:00
8:56 AM,57.0,51.1,81,30.12,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-29 15:56:00
9:56 AM,60.1,53.1,78,30.13,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-03-29 16:56:00
10:56 AM,61.0,54.0,78,30.12,10.0,NE,4.6,-,N/A,,Partly Cloudy,50,2015-03-29 17:56:00
11:56 AM,63.0,54.0,72,30.11,10.0,ENE,3.5,-,N/A,,Partly Cloudy,70,2015-03-29 18:56:00
12:56 PM,64.9,55.0,70,30.08,10.0,ENE,4.6,-,N/A,,Partly Cloudy,60,2015-03-29 19:56:00
1:54 PM,69.8,51.8,53,30.06,10.0,WNW,18.4,-,N/A,,Partly Cloudy,300,2015-03-29 20:54:00
1:56 PM,69.1,52.0,54,30.06,10.0,WNW,17.3,-,N/A,,Partly Cloudy,300,2015-03-29 20:56:00
2:56 PM,69.1,48.9,49,30.05,10.0,WNW,20.7,-,N/A,,Partly Cloudy,290,2015-03-29 21:56:00
3:56 PM,70.0,48.9,47,30.03,10.0,WNW,16.1,-,N/A,,Partly Cloudy,300,2015-03-29 22:56:00
4:56 PM,66.9,51.1,57,30.02,10.0,WNW,18.4,-,N/A,,Partly Cloudy,290,2015-03-29 23:56:00
5:56 PM,64.0,50.0,60,30.02,10.0,West,23.0,-,N/A,,Partly Cloudy,280,2015-03-30 00:56:00
6:56 PM,61.0,50.0,67,30.01,10.0,WNW,20.7,-,N/A,,Partly Cloudy,290,2015-03-30 01:56:00
7:56 PM,57.9,53.1,84,30.01,10.0,WNW,15.0,-,N/A,,Scattered Clouds,290,2015-03-30 02:56:00
8:56 PM,57.9,53.1,84,30.04,10.0,WNW,12.7,-,N/A,,Partly Cloudy,300,2015-03-30 03:56:00
9:56 PM,57.0,52.0,83,30.05,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-03-30 04:56:00
10:56 PM,57.0,52.0,83,30.05,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2015-03-30 05:56:00
11:56 PM,55.9,51.1,84,30.05,10.0,West,8.1,-,N/A,,Clear,280,2015-03-30 06:56:00


12:56 AM,55.0,51.1,86,30.04,10.0,WNW,6.9,-,N/A,,Clear,290,2015-03-30 07:56:00
1:56 AM,55.0,51.1,86,30.03,10.0,WSW,3.5,-,N/A,,Clear,240,2015-03-30 08:56:00
2:56 AM,53.1,51.1,93,30.03,10.0,West,4.6,-,N/A,,Clear,280,2015-03-30 09:56:00
3:56 AM,52.0,46.9,83,30.03,10.0,SW,3.5,-,N/A,,Clear,220,2015-03-30 10:56:00
4:56 AM,53.1,51.1,93,30.02,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-03-30 11:56:00
5:56 AM,53.1,53.1,100,30.02,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2015-03-30 12:56:00
6:56 AM,53.1,52.0,96,30.02,10.0,WNW,8.1,-,N/A,,Partly Cloudy,300,2015-03-30 13:56:00
7:56 AM,55.0,53.1,93,30.04,9.0,WNW,5.8,-,N/A,,Partly Cloudy,290,2015-03-30 14:56:00
8:56 AM,57.9,52.0,81,30.06,9.0,West,10.4,-,N/A,,Scattered Clouds,260,2015-03-30 15:56:00
9:56 AM,59.0,52.0,78,30.07,9.0,WNW,16.1,-,N/A,,Scattered Clouds,290,2015-03-30 16:56:00
10:56 AM,60.1,52.0,75,30.08,9.0,WNW,18.4,-,N/A,,Mostly Cloudy,300,2015-03-30 17:56:00
11:56 AM,61.0,52.0,72,30.08,9.0,West,19.6,-,N/A,,Mostly Cloudy,280,2015-03-30 18:56:00
12:56 PM,64.0,51.1,63,30.07,10.0,WNW,23.0,27.6,N/A,,Mostly Cloudy,290,2015-03-30 19:56:00
1:56 PM,63.0,52.0,67,30.07,10.0,West,20.7,-,N/A,,Mostly Cloudy,280,2015-03-30 20:56:00
2:56 PM,62.1,52.0,70,30.06,10.0,West,25.3,31.1,N/A,,Mostly Cloudy,270,2015-03-30 21:56:00
3:56 PM,61.0,51.1,70,30.06,10.0,West,25.3,-,N/A,,Mostly Cloudy,270,2015-03-30 22:56:00
4:56 PM,61.0,51.1,70,30.05,10.0,West,24.2,29.9,N/A,,Mostly Cloudy,260,2015-03-30 23:56:00
5:56 PM,60.1,50.0,69,30.05,10.0,West,29.9,36.8,N/A,,Mostly Cloudy,260,2015-03-31 00:56:00
6:56 PM,57.0,52.0,83,30.06,10.0,West,24.2,32.2,N/A,,Mostly Cloudy,260,2015-03-31 01:56:00
7:56 PM,57.0,53.1,87,30.06,10.0,West,25.3,31.1,N/A,,Mostly Cloudy,260,2015-03-31 02:56:00
8:56 PM,55.9,53.1,90,30.08,10.0,WSW,18.4,26.5,N/A,,Mostly Cloudy,250,2015-03-31 03:56:00
9:56 PM,55.9,53.1,90,30.09,10.0,West,27.6,36.8,N/A,,Mostly Cloudy,270,2015-03-31 04:56:00
10:56 PM,55.9,53.1,90,30.09,10.0,West,24.2,33.4,N/A,,Mostly Cloudy,270,2015-03-31 05:56:00
11:56 PM,55.9,52.0,87,30.09,10.0,West,24.2,-,N/A,,Mostly Cloudy,270,2015-03-31 06:56:00


12:56 AM,55.9,54.0,93,30.10,10.0,West,25.3,-,N/A,,Mostly Cloudy,270,2015-03-31 07:56:00
1:56 AM,55.0,54.0,96,30.10,10.0,West,21.9,-,N/A,,Mostly Cloudy,270,2015-03-31 08:56:00
2:56 AM,55.9,55.0,97,30.10,10.0,West,23.0,28.8,N/A,,Mostly Cloudy,260,2015-03-31 09:56:00
3:56 AM,55.9,55.0,97,30.09,10.0,West,20.7,31.1,N/A,,Mostly Cloudy,270,2015-03-31 10:56:00
4:03 AM,55.4,55.4,100,30.09,10.0,West,21.9,32.2,N/A,,Mostly Cloudy,270,2015-03-31 11:03:00
4:56 AM,55.9,55.0,97,30.09,10.0,West,15.0,25.3,N/A,,Overcast,280,2015-03-31 11:56:00
5:56 AM,55.9,55.0,97,30.11,10.0,West,11.5,-,N/A,,Overcast,280,2015-03-31 12:56:00
6:07 AM,55.4,55.4,100,30.11,10.0,WNW,11.5,19.6,N/A,,Scattered Clouds,290,2015-03-31 13:07:00
6:35 AM,55.4,55.4,100,30.12,10.0,West,11.5,-,N/A,,Mostly Cloudy,280,2015-03-31 13:35:00
6:56 AM,55.9,55.9,100,30.12,10.0,West,18.4,24.2,N/A,,Mostly Cloudy,280,2015-03-31 13:56:00
7:56 AM,55.9,55.0,97,30.15,10.0,West,16.1,-,N/A,,Mostly Cloudy,280,2015-03-31 14:56:00
8:31 AM,57.2,53.6,88,30.16,10.0,West,23.0,-,N/A,,Scattered Clouds,280,2015-03-31 15:31:00
8:56 AM,57.9,53.1,84,30.17,10.0,West,26.5,-,N/A,,Partly Cloudy,280,2015-03-31 15:56:00
9:56 AM,59.0,53.1,81,30.19,10.0,West,19.6,-,N/A,,Scattered Clouds,270,2015-03-31 16:56:00
10:56 AM,61.0,51.1,70,30.19,10.0,West,16.1,-,N/A,,Partly Cloudy,280,2015-03-31 17:56:00
11:56 AM,64.0,51.1,63,30.19,10.0,West,19.6,27.6,N/A,,Partly Cloudy,280,2015-03-31 18:56:00
12:56 PM,64.0,48.9,58,30.19,10.0,WNW,23.0,28.8,N/A,,Partly Cloudy,290,2015-03-31 19:56:00
1:56 PM,64.9,46.9,52,30.18,10.0,West,27.6,34.5,N/A,,Partly Cloudy,280,2015-03-31 20:56:00
2:56 PM,64.0,46.0,52,30.15,10.0,West,32.2,40.3,N/A,,Partly Cloudy,280,2015-03-31 21:56:00
3:56 PM,63.0,46.0,54,30.16,10.0,West,27.6,40.3,N/A,,Partly Cloudy,280,2015-03-31 22:56:00
4:56 PM,62.1,46.0,56,30.15,10.0,West,31.1,39.1,N/A,,Partly Cloudy,280,2015-03-31 23:56:00
5:56 PM,60.1,45.0,57,30.16,10.0,West,32.2,40.3,N/A,,Partly Cloudy,280,2015-04-01 00:56:00
