"","TimePST","TemperatureF","Dew.PointF","Humidity","Sea.Level.PressureIn","VisibilityMPH","Wind.Direction","Wind.SpeedMPH","Gust.SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","date","changedTime"
"2962","7:56 PM",57.9,46,"65",30.03,10,"SW","10.4","-","N/A","","Overcast",230,"2015-04-25 02:56:00","04/25/2015",19
"2963","8:56 PM",57,46.9,"69",30.02,10,"South","6.9","-","N/A","","Overcast",190,"2015-04-25 03:56:00","04/25/2015",20
"2964","9:56 PM",55.9,48.9,"77",30.01,10,"South","11.5","-","N/A","","Overcast",170,"2015-04-25 04:56:00","04/25/2015",21
"2965","10:56 PM",55.9,51.1,"84",29.99,10,"SSW","10.4","18.4","0.00","","Overcast",210,"2015-04-25 05:56:00","04/25/2015",22
"2966","11:56 PM",57,53.1,"87",29.96,7,"SSW","15.0","-","0.04","Rain","Light Rain",210,"2015-04-25 06:56:00","04/25/2015",23
"2967","12:54 AM",57.2,53.6,"88",29.94,5,"SW","16.1","-","0.06","Rain","Rain",220,"2015-04-25 07:54:00","04/25/2015",0
"2968","12:56 AM",57.9,54,"87",29.94,4,"SW","17.3","-","0.08","Rain","Rain",220,"2015-04-25 07:56:00","04/25/2015",0
"2969","1:56 AM",59,54,"83",29.92,8,"SW","20.7","29.9","0.16","Rain","Light Rain",230,"2015-04-25 08:56:00","04/25/2015",1
"2970","2:20 AM",57.2,53.6,"88",29.91,4,"WSW","23.0","27.6","0.08","Rain","Rain",240,"2015-04-25 09:20:00","04/25/2015",2
"2971","2:34 AM",57.2,53.6,"88",29.91,8,"WSW","21.9","32.2","0.08","Rain","Light Rain",240,"2015-04-25 09:34:00","04/25/2015",2
"2972","2:56 AM",57.9,54,"87",29.9,6,"WSW","21.9","-","0.11","Rain","Light Rain",250,"2015-04-25 09:56:00","04/25/2015",2
"2973","3:51 AM",57.2,53.6,"88",29.9,9,"West","19.6","-","0.02","Rain","Light Rain",260,"2015-04-25 10:51:00","04/25/2015",3
"2974","3:56 AM",57,54,"89",29.9,8,"West","21.9","26.5","0.02","Rain","Light Rain",260,"2015-04-25 10:56:00","04/25/2015",3
"2975","4:56 AM",55,53.1,"93",29.91,10,"WNW","15.0","-","0.00","","Overcast",290,"2015-04-25 11:56:00","04/25/2015",4
"2976","5:37 AM",55.4,51.8,"88",29.92,10,"West","16.1","-","N/A","","Overcast",280,"2015-04-25 12:37:00","04/25/2015",5
"2977","5:56 AM",55.9,52,"87",29.92,10,"West","17.3","-","N/A","","Overcast",270,"2015-04-25 12:56:00","04/25/2015",5
"2978","6:36 AM",55.4,51.8,"88",29.93,5,"West","13.8","-","N/A","","Overcast",270,"2015-04-25 13:36:00","04/25/2015",6
"2979","6:56 AM",54,51.1,"90",29.93,7,"West","11.5","-","N/A","","Overcast",280,"2015-04-25 13:56:00","04/25/2015",6
"2980","7:23 AM",55.4,50,"82",29.93,10,"West","10.4","-","N/A","","Overcast",270,"2015-04-25 14:23:00","04/25/2015",7
"2981","7:56 AM",55.9,51.1,"84",29.95,7,"West","18.4","-","N/A","","Overcast",270,"2015-04-25 14:56:00","04/25/2015",7
"2982","8:24 AM",53.6,50,"88",29.96,5,"West","23.0","-","N/A","","Overcast",270,"2015-04-25 15:24:00","04/25/2015",8
"2983","8:31 AM",51.8,50,"94",29.96,4,"West","23.0","-","N/A","","Overcast",270,"2015-04-25 15:31:00","04/25/2015",8
"2984","8:56 AM",52,48.9,"89",29.96,9,"West","23.0","-","N/A","","Overcast",260,"2015-04-25 15:56:00","04/25/2015",8
"2985","9:28 AM",53.6,48.2,"82",29.97,10,"West","26.5","29.9","N/A","","Overcast",270,"2015-04-25 16:28:00","04/25/2015",9
"2986","9:56 AM",54,48,"80",29.97,10,"West","25.3","31.1","N/A","","Mostly Cloudy",280,"2015-04-25 16:56:00","04/25/2015",9
"2987","10:56 AM",55.9,46.9,"72",29.99,10,"West","27.6","34.5","N/A","","Mostly Cloudy",270,"2015-04-25 17:56:00","04/25/2015",10
"2988","11:56 AM",57,46.9,"69",30,10,"West","23.0","-","N/A","","Mostly Cloudy",280,"2015-04-25 18:56:00","04/25/2015",11
"2989","12:56 PM",57.9,46.9,"67",30,10,"West","21.9","27.6","N/A","","Mostly Cloudy",260,"2015-04-25 19:56:00","04/25/2015",12
"2990","1:56 PM",59,46.9,"64",30,10,"WSW","23.0","-","N/A","","Mostly Cloudy",250,"2015-04-25 20:56:00","04/25/2015",13
"2991","2:56 PM",60.1,46,"60",30,10,"West","23.0","-","N/A","","Mostly Cloudy",270,"2015-04-25 21:56:00","04/25/2015",14
"2992","3:56 PM",59,46,"62",30,10,"West","24.2","34.5","N/A","","Scattered Clouds",270,"2015-04-25 22:56:00","04/25/2015",15
"2993","4:56 PM",57.9,46,"65",30,10,"West","27.6","38.0","N/A","","Scattered Clouds",280,"2015-04-25 23:56:00","04/25/2015",16
"2994","5:56 PM",57,45,"64",30,10,"West","36.8","44.9","N/A","","Scattered Clouds",270,"2015-04-26 00:56:00","04/26/2015",17
"2995","6:56 PM",55,45,"69",30.01,10,"West","31.1","39.1","N/A","","Scattered Clouds",260,"2015-04-26 01:56:00","04/26/2015",18
"2996","7:56 PM",55,44.1,"67",30.03,10,"West","29.9","39.1","N/A","","Scattered Clouds",270,"2015-04-26 02:56:00","04/26/2015",19
"2997","8:56 PM",54,44.1,"69",30.04,10,"West","28.8","34.5","N/A","","Scattered Clouds",270,"2015-04-26 03:56:00","04/26/2015",20
"2998","9:56 PM",53.1,43,"69",30.07,10,"WNW","18.4","-","N/A","","Scattered Clouds",290,"2015-04-26 04:56:00","04/26/2015",21
"2999","10:56 PM",53.1,45,"74",30.08,10,"West","24.2","-","N/A","","Scattered Clouds",270,"2015-04-26 05:56:00","04/26/2015",22
"3000","11:56 PM",52,46,"80",30.08,10,"West","16.1","25.3","N/A","","Scattered Clouds",280,"2015-04-26 06:56:00","04/26/2015",23
"3001","12:56 AM",52,46,"80",30.08,10,"West","26.5","-","N/A","","Mostly Cloudy",280,"2015-04-26 07:56:00","04/26/2015",0
"3002","1:56 AM",52,45,"77",30.08,10,"West","20.7","28.8","N/A","","Scattered Clouds",280,"2015-04-26 08:56:00","04/26/2015",1
"3003","2:56 AM",52,44.1,"74",30.07,10,"West","21.9","-","N/A","","Scattered Clouds",280,"2015-04-26 09:56:00","04/26/2015",2
"3004","3:56 AM",52,44.1,"74",30.08,10,"West","16.1","-","N/A","","Scattered Clouds",280,"2015-04-26 10:56:00","04/26/2015",3
"3005","4:56 AM",52,44.1,"74",30.08,10,"West","16.1","-","N/A","","Partly Cloudy",280,"2015-04-26 11:56:00","04/26/2015",4
"3006","5:56 AM",51.1,44.1,"77",30.09,10,"WNW","8.1","-","N/A","","Scattered Clouds",290,"2015-04-26 12:56:00","04/26/2015",5
"3007","6:56 AM",51.8,44.6,"76",30.11,10,"West","12.7","-","N/A","","Partly Cloudy",270,"2015-04-26 13:56:00","04/26/2015",6
"3008","7:56 AM",54,45,"72",30.13,10,"West","10.4","-","N/A","","Partly Cloudy",260,"2015-04-26 14:56:00","04/26/2015",7
"3009","8:56 AM",57,44.1,"62",30.14,10,"West","11.5","-","N/A","","Scattered Clouds",270,"2015-04-26 15:56:00","04/26/2015",8
"3010","9:56 AM",59,43,"55",30.15,10,"West","8.1","-","N/A","","Partly Cloudy",270,"2015-04-26 16:56:00","04/26/2015",9
"3011","10:56 AM",63,43,"48",30.17,10,"West","11.5","-","N/A","","Partly Cloudy",270,"2015-04-26 17:56:00","04/26/2015",10
"3012","11:56 AM",64,42.1,"45",30.16,10,"WSW","10.4","-","N/A","","Scattered Clouds",250,"2015-04-26 18:56:00","04/26/2015",11
"3013","12:56 PM",64.9,45,"48",30.14,10,"West","16.1","-","N/A","","Scattered Clouds",270,"2015-04-26 19:56:00","04/26/2015",12
"3014","1:56 PM",66,46.9,"50",30.14,10,"WNW","18.4","-","N/A","","Scattered Clouds",290,"2015-04-26 20:56:00","04/26/2015",13
"3015","2:56 PM",64.9,48,"54",30.14,10,"West","23.0","-","N/A","","Scattered Clouds",270,"2015-04-26 21:56:00","04/26/2015",14
"3016","3:56 PM",64,48.9,"58",30.12,10,"West","25.3","-","N/A","","Scattered Clouds",260,"2015-04-26 22:56:00","04/26/2015",15
"3017","4:56 PM",63,48.9,"60",30.1,10,"West","26.5","33.4","N/A","","Scattered Clouds",260,"2015-04-26 23:56:00","04/26/2015",16
"3018","5:56 PM",61,48.9,"64",30.09,10,"West","26.5","34.5","N/A","","Scattered Clouds",270,"2015-04-27 00:56:00","04/27/2015",17
"3019","6:56 PM",59,48.9,"69",30.07,10,"West","26.5","34.5","N/A","","Mostly Cloudy",270,"2015-04-27 01:56:00","04/27/2015",18
"3020","7:56 PM",57,48.9,"74",30.08,10,"West","16.1","21.9","N/A","","Scattered Clouds",280,"2015-04-27 02:56:00","04/27/2015",19
"3021","8:56 PM",55.9,48.9,"77",30.09,10,"West","19.6","26.5","N/A","","Scattered Clouds",270,"2015-04-27 03:56:00","04/27/2015",20
"3022","9:56 PM",55,48.9,"80",30.1,10,"West","13.8","-","N/A","","Partly Cloudy",280,"2015-04-27 04:56:00","04/27/2015",21
"3023","10:56 PM",55,48.9,"80",30.09,10,"WNW","12.7","-","N/A","","Clear",290,"2015-04-27 05:56:00","04/27/2015",22
"3024","11:56 PM",54,48.9,"83",30.08,10,"WNW","9.2","-","N/A","","Clear",290,"2015-04-27 06:56:00","04/27/2015",23
"3025","12:56 AM",55,48,"77",30.06,10,"West","4.6","-","N/A","","Clear",260,"2015-04-27 07:56:00","04/27/2015",0
"3026","1:56 AM",54,48,"80",30.05,10,"West","4.6","-","N/A","","Clear",270,"2015-04-27 08:56:00","04/27/2015",1
"3027","2:56 AM",54,48,"80",30.04,10,"West","6.9","-","N/A","","Clear",260,"2015-04-27 09:56:00","04/27/2015",2
"3028","3:56 AM",53.1,48,"83",30.04,10,"West","3.5","-","N/A","","Clear",260,"2015-04-27 10:56:00","04/27/2015",3
"3029","4:56 AM",54,48,"80",30.03,10,"Calm","Calm","-","N/A","","Clear",0,"2015-04-27 11:56:00","04/27/2015",4
"3030","5:56 AM",53.1,46.9,"80",30.03,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-27 12:56:00","04/27/2015",5
"3031","6:56 AM",54,48,"80",30.03,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-27 13:56:00","04/27/2015",6
"3032","7:56 AM",57.9,51.1,"78",30.03,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-27 14:56:00","04/27/2015",7
"3033","8:56 AM",62.1,52,"70",30.03,10,"East","3.5","-","N/A","","Partly Cloudy",80,"2015-04-27 15:56:00","04/27/2015",8
"3034","9:56 AM",64,55,"73",30.03,10,"NNE","3.5","-","N/A","","Partly Cloudy",30,"2015-04-27 16:56:00","04/27/2015",9
"3035","10:56 AM",64.9,57,"75",30.03,10,"East","3.5","-","N/A","","Partly Cloudy",80,"2015-04-27 17:56:00","04/27/2015",10
"3036","11:56 AM",73.9,52,"46",30.01,10,"North","3.5","-","N/A","","Partly Cloudy",350,"2015-04-27 18:56:00","04/27/2015",11
"3037","12:56 PM",77,51.1,"40",29.99,10,"NE","3.5","-","N/A","","Scattered Clouds",40,"2015-04-27 19:56:00","04/27/2015",12
"3038","1:56 PM",75.9,52,"43",29.99,10,"WNW","13.8","-","N/A","","Scattered Clouds",290,"2015-04-27 20:56:00","04/27/2015",13
"3039","2:35 PM",73.4,51.8,"47",29.97,10,"WNW","19.6","-","N/A","","Scattered Clouds",290,"2015-04-27 21:35:00","04/27/2015",14
"3040","2:56 PM",71.1,51.1,"49",29.97,10,"WNW","20.7","-","N/A","","Scattered Clouds",290,"2015-04-27 21:56:00","04/27/2015",14
"3041","3:56 PM",68,50,"52",29.96,10,"WNW","23.0","-","N/A","","Mostly Cloudy",290,"2015-04-27 22:56:00","04/27/2015",15
"3042","4:56 PM",64.4,48.2,"56",29.95,10,"West","26.5","29.9","N/A","","Mostly Cloudy",280,"2015-04-27 23:56:00","04/27/2015",16
"3043","5:56 PM",63,48.9,"60",29.94,10,"West","27.6","-","N/A","","Scattered Clouds",280,"2015-04-28 00:56:00","04/28/2015",17
"3044","6:56 PM",57,48.9,"74",29.95,10,"West","25.3","-","N/A","","Scattered Clouds",280,"2015-04-28 01:56:00","04/28/2015",18
"3045","7:56 PM",55,48.9,"80",29.96,10,"West","24.2","-","N/A","","Scattered Clouds",280,"2015-04-28 02:56:00","04/28/2015",19
"3046","8:56 PM",53.1,48.9,"86",29.99,10,"West","21.9","-","N/A","","Scattered Clouds",280,"2015-04-28 03:56:00","04/28/2015",20
"3047","9:25 PM",53.6,50,"88",30,10,"West","18.4","-","N/A","","Mostly Cloudy",270,"2015-04-28 04:25:00","04/28/2015",21
"3048","9:37 PM",53.6,50,"88",30.01,10,"West","19.6","-","N/A","","Scattered Clouds",280,"2015-04-28 04:37:00","04/28/2015",21
"3049","9:48 PM",53.6,50,"88",30.02,10,"West","17.3","-","N/A","","Mostly Cloudy",270,"2015-04-28 04:48:00","04/28/2015",21
"3050","9:56 PM",53.6,50,"88",30.02,10,"West","19.6","26.5","N/A","","Mostly Cloudy",270,"2015-04-28 04:56:00","04/28/2015",21
"3051","10:56 PM",54,50,"86",30.03,10,"West","16.1","19.6","N/A","","Mostly Cloudy",280,"2015-04-28 05:56:00","04/28/2015",22
"3052","11:56 PM",54,50,"86",30.05,10,"West","12.7","-","N/A","","Overcast",270,"2015-04-28 06:56:00","04/28/2015",23
"3053","12:56 AM",53.1,48.9,"86",30.06,10,"West","11.5","-","N/A","","Overcast",280,"2015-04-28 07:56:00","04/28/2015",0
"3054","1:56 AM",53.1,48.9,"86",30.05,10,"West","12.7","-","N/A","","Overcast",280,"2015-04-28 08:56:00","04/28/2015",1
"3055","2:56 AM",52,48.9,"89",30.05,10,"West","8.1","-","N/A","","Overcast",260,"2015-04-28 09:56:00","04/28/2015",2
"3056","3:56 AM",53.1,48.9,"86",30.04,10,"West","11.5","-","N/A","","Overcast",270,"2015-04-28 10:56:00","04/28/2015",3
"3057","4:56 AM",53.1,48.9,"86",30.04,10,"West","10.4","-","N/A","","Overcast",270,"2015-04-28 11:56:00","04/28/2015",4
"3058","5:56 AM",53.6,48.2,"82",30.04,10,"SW","8.1","-","N/A","","Overcast",230,"2015-04-28 12:56:00","04/28/2015",5
"3059","6:56 AM",53.1,48.9,"86",30.04,10,"SW","5.8","-","N/A","","Overcast",230,"2015-04-28 13:56:00","04/28/2015",6
"3060","7:56 AM",53.1,48.9,"86",30.05,10,"WSW","6.9","-","N/A","","Overcast",250,"2015-04-28 14:56:00","04/28/2015",7
"3061","8:56 AM",54,48.9,"83",30.06,10,"WSW","8.1","-","N/A","","Overcast",250,"2015-04-28 15:56:00","04/28/2015",8
"3062","9:56 AM",55,48.9,"80",30.07,10,"West","16.1","-","N/A","","Mostly Cloudy",280,"2015-04-28 16:56:00","04/28/2015",9
"3063","10:56 AM",55.9,48.9,"77",30.08,10,"West","15.0","-","N/A","","Mostly Cloudy",260,"2015-04-28 17:56:00","04/28/2015",10
"3064","11:37 AM",57.2,48.2,"72",30.08,10,"West","15.0","20.7","N/A","","Mostly Cloudy",270,"2015-04-28 18:37:00","04/28/2015",11
"3065","11:56 AM",57.9,50,"75",30.08,10,"West","17.3","24.2","N/A","","Mostly Cloudy",280,"2015-04-28 18:56:00","04/28/2015",11
"3066","12:56 PM",59,50,"72",30.08,10,"West","20.7","27.6","N/A","","Mostly Cloudy",270,"2015-04-28 19:56:00","04/28/2015",12
"3067","1:56 PM",61,50,"67",30.06,10,"West","16.1","23.0","N/A","","Mostly Cloudy",280,"2015-04-28 20:56:00","04/28/2015",13
"3068","2:56 PM",63,48.9,"60",30.04,10,"West","20.7","-","N/A","","Mostly Cloudy",270,"2015-04-28 21:56:00","04/28/2015",14
"3069","3:56 PM",62.1,48.9,"62",30.02,10,"West","24.2","32.2","N/A","","Mostly Cloudy",260,"2015-04-28 22:56:00","04/28/2015",15
"3070","4:56 PM",61,50,"67",30.03,10,"West","24.2","-","N/A","","Mostly Cloudy",270,"2015-04-28 23:56:00","04/28/2015",16
"3071","5:56 PM",59,50,"72",30.02,10,"West","21.9","31.1","N/A","","Mostly Cloudy",280,"2015-04-29 00:56:00","04/29/2015",17
"3072","6:56 PM",57,50,"77",30.01,10,"West","19.6","-","N/A","","Mostly Cloudy",280,"2015-04-29 01:56:00","04/29/2015",18
"3073","7:56 PM",55.9,48.9,"77",30.01,10,"West","15.0","27.6","N/A","","Mostly Cloudy",280,"2015-04-29 02:56:00","04/29/2015",19
"3074","8:48 PM",55.4,48.2,"77",30.01,10,"West","13.8","25.3","N/A","","Mostly Cloudy",280,"2015-04-29 03:48:00","04/29/2015",20
"3075","8:56 PM",55,48.9,"80",30.01,10,"West","21.9","27.6","N/A","","Mostly Cloudy",270,"2015-04-29 03:56:00","04/29/2015",20
"3076","9:56 PM",54,48,"80",30.04,10,"West","16.1","26.5","N/A","","Mostly Cloudy",280,"2015-04-29 04:56:00","04/29/2015",21
"3077","10:00 PM",53.6,48.2,"82",30.03,10,"West","16.1","-","N/A","","Scattered Clouds",280,"2015-04-29 05:00:00","04/29/2015",22
"3078","10:56 PM",54,48,"80",30.04,10,"WNW","17.3","21.9","N/A","","Mostly Cloudy",290,"2015-04-29 05:56:00","04/29/2015",22
"3079","11:56 PM",53.1,48,"83",30.03,10,"West","12.7","-","N/A","","Scattered Clouds",270,"2015-04-29 06:56:00","04/29/2015",23
"3080","12:56 AM",53.1,46.9,"80",30.04,10,"West","18.4","25.3","N/A","","Scattered Clouds",260,"2015-04-29 07:56:00","04/29/2015",0
"3081","1:56 AM",53.1,46.9,"80",30.02,10,"West","17.3","26.5","N/A","","Scattered Clouds",280,"2015-04-29 08:56:00","04/29/2015",1
"3082","2:56 AM",53.1,46.9,"80",30.02,10,"West","11.5","19.6","N/A","","Scattered Clouds",270,"2015-04-29 09:56:00","04/29/2015",2
"3083","3:56 AM",52,46.9,"83",30.02,10,"WSW","10.4","-","N/A","","Scattered Clouds",250,"2015-04-29 10:56:00","04/29/2015",3
"3084","4:56 AM",52,46,"80",30.02,10,"WSW","8.1","-","N/A","","Scattered Clouds",250,"2015-04-29 11:56:00","04/29/2015",4
"3085","5:56 AM",52,46,"80",30.02,10,"WSW","10.4","-","N/A","","Mostly Cloudy",250,"2015-04-29 12:56:00","04/29/2015",5
"3086","6:56 AM",52,46,"80",30.03,10,"WSW","10.4","-","N/A","","Mostly Cloudy",250,"2015-04-29 13:56:00","04/29/2015",6
"3087","7:56 AM",53.1,46,"77",30.03,9,"WSW","6.9","-","N/A","","Scattered Clouds",250,"2015-04-29 14:56:00","04/29/2015",7
"3088","8:56 AM",55.9,46.9,"72",30.03,9,"SSW","4.6","-","N/A","","Partly Cloudy",200,"2015-04-29 15:56:00","04/29/2015",8
"3089","9:56 AM",60.1,46.9,"62",30.03,10,"West","6.9","-","N/A","","Partly Cloudy",270,"2015-04-29 16:56:00","04/29/2015",9
"3090","10:56 AM",61,48,"62",30.03,10,"NW","12.7","-","N/A","","Partly Cloudy",320,"2015-04-29 17:56:00","04/29/2015",10
"3091","11:56 AM",64.9,48.9,"56",30.02,10,"NW","13.8","-","N/A","","Partly Cloudy",310,"2015-04-29 18:56:00","04/29/2015",11
"3092","12:56 PM",63,48,"58",30.01,10,"WNW","21.9","-","N/A","","Partly Cloudy",290,"2015-04-29 19:56:00","04/29/2015",12
"3093","1:56 PM",63,46.9,"56",30.01,10,"West","19.6","-","N/A","","Partly Cloudy",280,"2015-04-29 20:56:00","04/29/2015",13
"3094","2:56 PM",64,46.9,"54",29.99,10,"WNW","19.6","-","N/A","","Partly Cloudy",290,"2015-04-29 21:56:00","04/29/2015",14
"3095","3:56 PM",62.6,46.4,"55",29.98,10,"West","21.9","-","N/A","","Partly Cloudy",270,"2015-04-29 22:56:00","04/29/2015",15
"3096","4:56 PM",63,46,"54",29.96,10,"West","19.6","-","N/A","","Partly Cloudy",280,"2015-04-29 23:56:00","04/29/2015",16
"3097","5:56 PM",61,45,"56",29.94,10,"West","19.6","-","N/A","","Partly Cloudy",280,"2015-04-30 00:56:00","04/30/2015",17
"3098","6:56 PM",59,44.1,"58",29.92,10,"West","20.7","-","N/A","","Partly Cloudy",280,"2015-04-30 01:56:00","04/30/2015",18
"3099","7:56 PM",55.9,44.1,"64",29.92,10,"WNW","17.3","-","N/A","","Partly Cloudy",290,"2015-04-30 02:56:00","04/30/2015",19
"3100","8:56 PM",55,45,"69",29.92,10,"WNW","13.8","-","N/A","","Clear",290,"2015-04-30 03:56:00","04/30/2015",20
"3101","9:56 PM",54,45,"72",29.92,10,"WNW","11.5","-","N/A","","Clear",290,"2015-04-30 04:56:00","04/30/2015",21
"3102","10:56 PM",54,45,"72",29.91,10,"WNW","6.9","-","N/A","","Clear",290,"2015-04-30 05:56:00","04/30/2015",22
"3103","11:56 PM",54,45,"72",29.9,8,"WNW","4.6","-","N/A","","Clear",300,"2015-04-30 06:56:00","04/30/2015",23
"3104","12:56 AM",53.1,45,"74",29.9,10,"West","4.6","-","N/A","","Clear",280,"2015-04-30 07:56:00","04/30/2015",0
"3105","1:56 AM",54,45,"72",29.89,10,"Calm","Calm","-","N/A","","Clear",0,"2015-04-30 08:56:00","04/30/2015",1
"3106","2:56 AM",53.1,44.1,"71",29.88,10,"Calm","Calm","-","N/A","","Clear",0,"2015-04-30 09:56:00","04/30/2015",2
"3107","3:56 AM",52,45,"77",29.87,10,"South","4.6","-","N/A","","Clear",190,"2015-04-30 10:56:00","04/30/2015",3
"3108","4:56 AM",53.1,45,"74",29.86,10,"SSW","3.5","-","N/A","","Clear",200,"2015-04-30 11:56:00","04/30/2015",4
"3109","5:56 AM",54,46,"75",29.87,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-30 12:56:00","04/30/2015",5
"3110","6:56 AM",55,46.9,"74",29.88,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-30 13:56:00","04/30/2015",6
"3111","7:56 AM",60.1,52,"75",29.88,10,"East","4.6","-","N/A","","Partly Cloudy",100,"2015-04-30 14:56:00","04/30/2015",7
"3112","8:56 AM",63,53.1,"70",29.88,10,"ESE","4.6","-","N/A","","Partly Cloudy",110,"2015-04-30 15:56:00","04/30/2015",8
"3113","9:56 AM",66,54,"65",29.88,10,"East","5.8","-","N/A","","Partly Cloudy",100,"2015-04-30 16:56:00","04/30/2015",9
"3114","10:56 AM",73,48,"41",29.88,10,"East","3.5","-","N/A","","Partly Cloudy",100,"2015-04-30 17:56:00","04/30/2015",10
"3115","11:56 AM",77,44.1,"31",29.87,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-30 18:56:00","04/30/2015",11
"3116","12:56 PM",78.1,44.1,"30",29.86,10,"NNE","3.5","-","N/A","","Partly Cloudy",20,"2015-04-30 19:56:00","04/30/2015",12
"3117","1:56 PM",82,44.1,"26",29.83,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-04-30 20:56:00","04/30/2015",13
"3118","2:56 PM",84,44.1,"25",29.82,10,"North","3.5","-","N/A","","Partly Cloudy",10,"2015-04-30 21:56:00","04/30/2015",14
"3119","3:56 PM",86,43,"22",29.8,10,"WNW","10.4","-","N/A","","Partly Cloudy",300,"2015-04-30 22:56:00","04/30/2015",15
"3120","4:56 PM",84,45,"25",29.79,10,"WNW","12.7","-","N/A","","Partly Cloudy",290,"2015-04-30 23:56:00","04/30/2015",16
"3121","5:56 PM",81,41,"24",29.78,10,"West","17.3","-","N/A","","Partly Cloudy",280,"2015-05-01 00:56:00","05/01/2015",17
"3122","6:56 PM",78.1,37.9,"24",29.78,10,"West","18.4","-","N/A","","Partly Cloudy",280,"2015-05-01 01:56:00","05/01/2015",18
"3123","7:56 PM",75.9,37.9,"25",29.78,10,"West","16.1","-","N/A","","Partly Cloudy",270,"2015-05-01 02:56:00","05/01/2015",19
"3124","8:56 PM",72,41,"33",29.79,10,"West","13.8","-","N/A","","Partly Cloudy",280,"2015-05-01 03:56:00","05/01/2015",20
"3125","9:56 PM",69.1,42.1,"38",29.82,10,"West","12.7","-","N/A","","Partly Cloudy",280,"2015-05-01 04:56:00","05/01/2015",21
"3126","10:56 PM",68,44.1,"42",29.83,10,"WNW","4.6","-","N/A","","Clear",300,"2015-05-01 05:56:00","05/01/2015",22
"3127","11:56 PM",64.9,45,"48",29.82,10,"West","5.8","-","N/A","","Clear",280,"2015-05-01 06:56:00","05/01/2015",23
"3128","12:56 AM",66,48,"52",29.82,10,"Calm","Calm","-","N/A","","Clear",0,"2015-05-01 07:56:00","05/01/2015",0
"3129","1:56 AM",64,55.9,"75",29.81,10,"Calm","Calm","-","N/A","","Clear",0,"2015-05-01 08:56:00","05/01/2015",1
"3130","2:56 AM",60.1,48,"64",29.81,10,"WNW","5.8","-","N/A","","Clear",290,"2015-05-01 09:56:00","05/01/2015",2
"3131","3:56 AM",59,48,"67",29.81,10,"West","5.8","-","N/A","","Clear",270,"2015-05-01 10:56:00","05/01/2015",3
"3132","4:56 AM",57.9,48,"70",29.81,10,"WNW","5.8","-","N/A","","Clear",290,"2015-05-01 11:56:00","05/01/2015",4
"3133","5:56 AM",57.9,46.9,"67",29.82,10,"West","6.9","-","N/A","","Partly Cloudy",280,"2015-05-01 12:56:00","05/01/2015",5
"3134","6:56 AM",59,48,"67",29.84,10,"WNW","5.8","-","N/A","","Partly Cloudy",290,"2015-05-01 13:56:00","05/01/2015",6
"3135","7:56 AM",63,48.9,"60",29.86,9,"West","3.5","-","N/A","","Partly Cloudy",280,"2015-05-01 14:56:00","05/01/2015",7
"3136","8:56 AM",69.1,50,"51",29.87,10,"NNW","4.6","-","N/A","","Partly Cloudy",330,"2015-05-01 15:56:00","05/01/2015",8
"3137","9:56 AM",66,55,"68",29.88,10,"NNE","4.6","-","N/A","","Partly Cloudy",30,"2015-05-01 16:56:00","05/01/2015",9
"3138","10:56 AM",66.9,55.9,"68",29.88,10,"NNE","9.2","-","N/A","","Partly Cloudy",20,"2015-05-01 17:56:00","05/01/2015",10
"3139","11:56 AM",68,57,"68",29.89,10,"NNE","9.2","-","N/A","","Partly Cloudy",20,"2015-05-01 18:56:00","05/01/2015",11
"3140","12:56 PM",72,55,"55",29.88,10,"NNW","5.8","-","N/A","","Partly Cloudy",340,"2015-05-01 19:56:00","05/01/2015",12
"3141","1:56 PM",71.1,51.1,"49",29.87,10,"WNW","16.1","-","N/A","","Partly Cloudy",300,"2015-05-01 20:56:00","05/01/2015",13
